Species,Culmen_Length_mm,Culmen_Depth_mm,Flipper_Length_mm,Body_Mass_g,Island_Biscoe,Island_Dream,Island_Torgersen,Sex_FEMALE,Sex_MALE
Chinstrap,44.0,16.5,200.2,3422.0,False,True,False,False,True
Gentoo,44.0,16.0,209.4,5212.0,True,False,False,True,False
Adelie,39.5,19.8,191.0,3511.0,False,True,False,True,False
Gentoo,43.0,16.5,215.9,4703.0,True,False,False,False,True
Adelie,43.9,18.8,190.5,3717.0,True,False,False,False,True
Gentoo,50.4,14.7,213.6,4953.0,True,False,False,True,False
Adelie,37.5,19.3,196.9,3660.0,False,False,True,True,False
Gentoo,43.4,13.5,220.6,5622.0,True,False,False,False,True
Adelie,44.0,19.0,191.7,2823.0,True,False,False,False,True
Gentoo,48.1,15.1,211.4,4767.0,True,False,False,False,True
Chinstrap,54.6,18.4,186.4,3584.0,False,True,False,True,False
Gentoo,46.1,14.2,222.2,4012.0,True,False,False,False,True
Gentoo,44.3,15.2,222.3,5562.0,True,False,False,True,False
Adelie,41.1,18.8,192.8,3786.0,False,False,True,False,True
Adelie,39.0,17.0,196.2,4746.0,True,False,False,False,True
Gentoo,49.5,14.6,212.6,4983.0,True,False,False,False,True
Gentoo,47.6,15.2,207.9,5773.0,True,False,False,False,True
Chinstrap,44.6,15.4,190.3,4120.0,False,True,False,True,False
Adelie,35.5,19.4,203.8,4165.0,False,False,True,False,True
Adelie,40.5,16.7,185.1,3888.0,False,True,False,True,False
Adelie,36.1,17.7,195.8,3829.0,True,False,False,False,True
Adelie,44.0,17.3,202.0,3820.0,True,False,False,True,False
Adelie,38.8,18.0,188.5,4159.0,True,False,False,True,False
Chinstrap,44.8,16.9,184.9,3489.0,False,True,False,True,False
Gentoo,51.3,15.9,213.5,4774.0,True,False,False,False,True
Gentoo,47.5,16.4,220.8,5934.0,True,False,False,True,False
Adelie,36.3,16.5,181.3,3216.0,True,False,False,False,True
Chinstrap,50.1,19.5,199.5,4056.0,False,True,False,False,True
Chinstrap,48.1,18.9,190.3,3852.0,False,True,False,True,False
Adelie,42.6,18.1,191.4,4280.0,False,False,True,False,True
Gentoo,44.0,14.7,217.7,5888.0,True,False,False,False,True
Gentoo,46.6,14.1,214.0,4737.0,True,False,False,True,False
Adelie,41.0,17.5,191.2,4037.0,False,True,False,True,False
Adelie,39.6,18.2,190.8,3198.0,False,True,False,False,True
Chinstrap,50.3,18.0,194.8,4231.0,False,True,False,True,False
Adelie,37.0,18.2,184.2,4239.0,False,True,False,True,False
Adelie,44.0,17.6,194.5,4418.0,False,True,False,False,True
Adelie,35.6,16.5,191.5,4171.0,False,False,True,True,False
Chinstrap,50.7,19.2,193.6,4020.0,False,True,False,False,True
Gentoo,52.5,14.9,212.9,5366.0,True,False,False,True,False
Gentoo,49.7,16.0,217.1,6308.0,True,False,False,True,False
Chinstrap,50.6,19.3,200.5,3819.0,False,True,False,False,True
Adelie,37.6,18.6,201.0,3189.0,False,False,True,True,False
Adelie,39.3,20.0,184.7,3502.0,False,False,True,True,False
Adelie,39.8,19.9,185.9,3958.0,False,False,True,False,True
Adelie,41.2,16.5,189.3,3166.0,False,True,False,True,False
Chinstrap,45.4,20.5,204.6,3825.0,False,True,False,True,False
Chinstrap,45.7,18.0,200.7,3251.0,False,True,False,False,True
Adelie,38.8,17.1,180.3,4027.0,True,False,False,True,False
Gentoo,45.4,15.3,215.2,5343.0,True,False,False,True,False
Adelie,40.3,18.1,192.2,4260.0,False,True,False,False,True
Adelie,38.5,17.7,200.4,4012.0,False,True,False,True,False
Chinstrap,52.6,19.0,191.4,4089.0,False,True,False,True,False
Adelie,39.6,16.5,194.0,4306.0,False,False,True,True,False
Adelie,35.7,19.6,195.3,2752.0,False,False,True,False,True
Gentoo,45.1,15.4,222.3,5109.0,True,False,False,True,False
Gentoo,44.0,14.6,204.8,5501.0,True,False,False,False,True
Gentoo,48.9,15.8,212.1,5610.0,True,False,False,False,True
Gentoo,43.9,13.9,224.1,4108.0,True,False,False,False,True
Gentoo,46.5,15.6,209.9,4333.0,True,False,False,False,True
Gentoo,48.0,16.6,212.2,5328.0,True,False,False,False,True
Gentoo,46.0,14.4,201.5,5420.0,True,False,False,False,True
Chinstrap,42.4,19.1,194.5,3158.0,False,True,False,True,False
Adelie,38.3,19.9,187.8,2796.0,False,True,False,False,True
Gentoo,47.3,14.2,215.3,4949.0,True,False,False,False,True
Adelie,38.5,17.3,187.5,3514.0,True,False,False,True,False
Adelie,41.4,19.4,167.5,3663.0,False,True,False,False,True
Chinstrap,45.4,20.0,200.0,3772.0,False,True,False,False,True
Gentoo,45.3,15.1,210.5,4012.0,True,False,False,False,True
Gentoo,43.1,14.9,214.7,4649.0,True,False,False,True,False
Adelie,39.5,18.8,195.4,3994.0,True,False,False,True,False
Adelie,35.9,19.2,195.1,4054.0,False,False,True,True,False
Adelie,39.6,16.8,196.0,3617.0,True,False,False,False,True
Adelie,34.2,15.3,192.4,3643.0,False,False,True,False,True
Adelie,36.6,19.7,189.9,3836.0,True,False,False,False,True
Adelie,36.5,16.3,190.1,3162.0,True,False,False,False,True
Adelie,38.7,19.7,187.3,3379.0,False,True,False,False,True
Chinstrap,44.4,19.7,204.6,3508.0,False,True,False,False,True
Adelie,39.1,19.6,186.2,4012.0,True,False,False,False,True
Gentoo,42.7,16.9,228.8,5707.0,True,False,False,False,True
Chinstrap,47.6,18.8,195.9,4085.0,False,True,False,True,False
Adelie,39.0,19.1,195.4,3969.0,False,False,True,True,False
Chinstrap,43.3,18.7,193.5,3295.0,False,True,False,True,False
Adelie,38.6,17.3,186.7,3247.0,True,False,False,False,True
Chinstrap,45.4,17.6,206.0,3994.0,False,True,False,True,False
Chinstrap,48.6,18.6,199.6,3858.0,False,True,False,False,True
Gentoo,44.4,15.4,217.6,5444.0,True,False,False,True,False
Adelie,40.2,19.8,191.2,3896.0,False,True,False,True,False
Adelie,35.8,17.8,184.8,2809.0,False,False,True,False,True
Gentoo,51.4,15.2,221.6,5297.0,True,False,False,False,True
Gentoo,45.5,15.6,212.0,5126.0,True,False,False,True,False
Gentoo,52.2,14.3,213.7,6431.0,True,False,False,False,True
Gentoo,49.0,15.9,206.4,5716.0,True,False,False,False,True
Gentoo,49.8,15.7,212.3,5430.0,True,False,False,True,False
Adelie,39.5,17.3,173.2,3678.0,True,False,False,False,True
Chinstrap,49.5,19.0,187.1,4019.0,False,True,False,False,True
Adelie,37.4,17.4,188.0,3506.0,False,False,True,False,True
Gentoo,40.1,14.7,223.6,5086.0,True,False,False,True,False
Adelie,40.7,19.3,187.3,3472.0,False,True,False,False,True
Gentoo,44.6,16.1,212.6,5300.0,True,False,False,False,True
Gentoo,48.4,14.5,218.5,4012.0,True,False,False,False,True
Chinstrap,50.7,18.4,203.8,2800.0,False,True,False,True,False
Adelie,39.4,18.6,189.6,3114.0,False,False,True,True,False
Adelie,36.1,20.1,188.1,3215.0,False,False,True,False,True
Adelie,40.4,16.9,197.2,3530.0,True,False,False,False,True
Chinstrap,49.7,18.9,200.3,3805.0,False,True,False,False,True
Adelie,42.3,17.3,185.3,3378.0,False,False,True,False,True
Adelie,36.2,16.4,195.0,3458.0,True,False,False,True,False
Adelie,43.4,18.3,191.7,3416.0,False,True,False,False,True
Chinstrap,50.2,16.9,203.0,4228.0,False,True,False,True,False
Gentoo,41.9,15.0,207.0,6162.0,True,False,False,True,False
Gentoo,48.0,14.2,218.6,6158.0,True,False,False,False,True
Gentoo,46.4,14.8,229.2,4753.0,True,False,False,True,False
Adelie,40.1,17.9,193.9,3420.0,False,True,False,True,False
Chinstrap,54.0,19.6,193.5,3144.0,False,True,False,True,False
Chinstrap,52.8,18.6,208.2,3218.0,False,True,False,True,False
Chinstrap,49.2,16.3,198.4,4004.0,False,True,False,False,True
Adelie,41.1,17.8,192.7,3372.0,True,False,False,False,True
Adelie,37.6,18.2,198.7,2830.0,False,False,True,True,False
Gentoo,42.5,14.1,216.0,4627.0,True,False,False,False,True
Chinstrap,49.6,17.9,193.0,3396.0,False,True,False,False,True
Adelie,36.2,19.5,202.4,3810.0,True,False,False,True,False
Gentoo,50.3,15.1,222.8,5658.0,True,False,False,True,False
Gentoo,49.7,15.7,221.0,4946.0,True,False,False,False,True
Gentoo,47.2,14.5,218.1,5568.0,True,False,False,False,True
Gentoo,50.4,16.1,228.9,5281.0,True,False,False,True,False
Adelie,39.3,16.4,202.3,3626.0,False,False,True,True,False
Adelie,38.5,19.0,178.6,3644.0,False,True,False,False,True
Adelie,39.7,16.2,192.1,3527.0,False,False,True,False,True
Adelie,36.2,17.9,199.2,4048.0,False,False,True,False,True
Chinstrap,43.4,19.1,191.9,3792.0,False,True,False,True,False
Gentoo,49.3,14.0,225.3,4840.0,True,False,False,False,True
Adelie,40.6,21.6,193.7,4426.0,True,False,False,True,False
Chinstrap,49.9,19.5,187.1,3579.0,False,True,False,False,True
Adelie,39.0,17.2,188.8,3026.0,False,False,True,False,True
Adelie,41.0,19.9,188.6,3667.0,False,False,True,False,True
Gentoo,48.6,16.0,224.8,4302.0,True,False,False,True,False
Adelie,34.6,18.6,187.9,4033.0,False,True,False,False,True
Adelie,37.6,19.2,180.9,4174.0,True,False,False,False,True
Chinstrap,47.1,18.0,191.8,3293.0,False,True,False,False,True
Adelie,40.5,18.2,193.0,4190.0,True,False,False,True,False
Gentoo,47.9,14.7,227.8,4851.0,True,False,False,False,True
Gentoo,49.1,14.3,216.8,5298.0,True,False,False,False,True
Adelie,38.6,16.8,185.9,3889.0,False,True,False,False,True
Adelie,40.3,19.6,195.4,3907.0,False,True,False,False,True
Adelie,38.0,18.9,185.2,3183.0,False,True,False,False,True
Gentoo,44.5,15.8,226.2,5731.0,True,False,False,True,False
Adelie,35.3,18.5,194.8,3777.0,True,False,False,True,False
Adelie,41.7,17.5,203.1,3254.0,True,False,False,False,True
Gentoo,48.9,13.0,217.5,5482.0,True,False,False,False,True
Gentoo,45.0,14.2,215.6,4668.0,True,False,False,False,True
Adelie,39.6,17.4,187.2,4217.0,False,True,False,False,True
Gentoo,44.0,14.4,223.2,5404.0,True,False,False,False,True
Gentoo,50.6,13.9,215.1,6339.0,True,False,False,False,True
Adelie,41.2,17.3,199.7,3578.0,True,False,False,True,False
Gentoo,46.5,16.9,217.6,4379.0,True,False,False,True,False
Gentoo,47.2,16.1,213.9,4762.0,True,False,False,False,True
Adelie,31.6,18.8,181.0,3169.0,True,False,False,False,True
Gentoo,48.6,13.7,234.6,3982.0,True,False,False,False,True
Chinstrap,54.7,17.6,213.5,3902.0,False,True,False,False,True
Adelie,37.3,18.8,198.5,2891.0,False,False,True,True,False
Adelie,39.6,17.5,184.3,3314.0,False,False,True,False,True
Gentoo,41.8,15.2,213.2,5509.0,True,False,False,False,True
Gentoo,49.1,15.7,226.4,4452.0,True,False,False,True,False
Chinstrap,50.1,17.6,186.5,4208.0,False,True,False,True,False
Adelie,36.3,21.2,193.1,3622.0,False,True,False,True,False
Gentoo,51.1,14.4,222.8,4012.0,True,False,False,False,True
Gentoo,48.3,15.2,217.8,4832.0,True,False,False,False,True
Gentoo,52.8,15.6,212.3,5513.0,True,False,False,False,True
Adelie,37.9,17.9,199.7,3486.0,False,False,True,True,False
Chinstrap,48.2,18.3,193.8,3645.0,False,True,False,False,True
Gentoo,49.4,17.6,225.0,4889.0,True,False,False,True,False
Gentoo,44.0,15.8,217.6,5408.0,True,False,False,False,True
Gentoo,48.4,13.8,205.2,5657.0,True,False,False,True,False
Gentoo,44.1,13.2,217.3,5701.0,True,False,False,False,True
Adelie,42.4,18.3,182.8,2981.0,False,True,False,False,True
Adelie,38.4,18.1,184.8,3094.0,False,True,False,True,False
Adelie,38.6,16.3,184.7,3785.0,False,False,True,False,True
Chinstrap,57.1,19.7,195.8,3415.0,False,True,False,True,False
Adelie,44.0,17.2,191.8,4057.0,True,False,False,False,True
Adelie,41.3,18.4,192.7,3490.0,False,True,False,False,True
Chinstrap,48.7,18.5,198.0,4325.0,False,True,False,False,True
Adelie,39.0,16.7,195.8,3270.0,False,True,False,True,False
Gentoo,48.8,14.8,221.4,5015.0,True,False,False,False,True
Gentoo,46.3,15.2,226.3,4918.0,True,False,False,True,False
Chinstrap,49.0,18.4,197.9,4152.0,False,True,False,False,True
Adelie,39.4,18.1,201.5,3623.0,False,True,False,False,True
Gentoo,44.1,13.8,219.9,4517.0,True,False,False,True,False
Adelie,40.5,17.0,198.1,3773.0,False,False,True,False,True
Gentoo,45.4,14.7,215.5,5802.0,True,False,False,False,True
Gentoo,48.4,17.1,213.4,5519.0,True,False,False,False,True
Gentoo,47.7,15.2,205.5,5130.0,True,False,False,True,False
Chinstrap,53.9,17.8,194.8,3333.0,False,True,False,False,True
Gentoo,52.5,15.1,213.6,5211.0,True,False,False,False,True
Gentoo,51.2,15.3,212.7,5270.0,True,False,False,False,True
Gentoo,53.0,13.4,206.8,5461.0,True,False,False,True,False
Adelie,41.2,20.0,192.8,3446.0,True,False,False,True,False
Gentoo,51.4,14.9,217.4,5240.0,True,False,False,True,False
Adelie,41.7,18.5,191.0,4479.0,True,False,False,True,False
Adelie,42.9,17.6,188.1,3539.0,False,True,False,True,False
Adelie,41.7,18.1,186.7,2534.0,False,False,True,False,True
Adelie,41.9,19.1,193.0,4289.0,False,False,True,True,False
Adelie,44.0,18.4,183.0,3613.0,True,False,False,True,False
Gentoo,52.4,15.0,220.7,4826.0,True,False,False,True,False
Gentoo,50.4,15.4,223.2,4383.0,True,False,False,True,False
Adelie,35.5,17.8,195.8,3717.0,False,True,False,True,False
Adelie,39.9,17.1,178.6,4012.0,True,False,False,False,True
Adelie,44.0,18.2,194.7,4088.0,False,False,True,True,False
Gentoo,51.0,16.2,214.3,4598.0,True,False,False,True,False
Gentoo,46.8,16.0,220.7,6237.0,True,False,False,False,True
Adelie,40.5,18.2,191.8,3194.0,False,True,False,True,False
Gentoo,47.7,15.7,227.1,5455.0,True,False,False,True,False
Gentoo,47.9,14.4,226.0,5664.0,True,False,False,True,False
Chinstrap,53.7,17.8,193.8,4261.0,False,True,False,False,True
Chinstrap,53.6,18.2,189.3,3964.0,False,True,False,False,True
Adelie,36.8,18.3,175.7,4294.0,True,False,False,False,True
Adelie,40.3,19.4,195.8,4040.0,False,False,True,False,True
Gentoo,47.9,14.6,215.5,4976.0,True,False,False,True,False
Gentoo,44.0,14.1,214.6,5086.0,True,False,False,False,True
Chinstrap,47.3,18.0,201.4,3736.0,False,True,False,False,True
Gentoo,46.4,14.9,218.5,5048.0,True,False,False,False,True
Adelie,38.1,16.8,192.5,3859.0,False,True,False,False,True
Gentoo,39.5,15.2,208.7,5256.0,True,False,False,True,False
Adelie,44.0,20.9,179.9,4174.0,False,True,False,True,False
Adelie,39.5,20.4,198.1,3661.0,False,False,True,False,True
Adelie,39.0,18.2,192.9,3922.0,False,False,True,False,True
Adelie,39.0,17.7,193.4,3332.0,False,False,True,False,True
Gentoo,51.8,14.6,218.6,5314.0,True,False,False,False,True
Adelie,41.7,18.9,179.6,3878.0,False,True,False,False,True
Gentoo,47.3,14.5,214.4,5981.0,True,False,False,True,False
Adelie,37.9,18.6,185.7,4093.0,False,True,False,True,False
Gentoo,44.4,17.0,220.8,5062.0,True,False,False,False,True
Adelie,40.9,18.5,201.7,3666.0,False,True,False,True,False
Gentoo,48.8,16.7,223.5,6240.0,True,False,False,False,True
Adelie,36.2,16.0,189.1,4116.0,False,True,False,False,True
Gentoo,45.4,14.8,220.1,5046.0,True,False,False,True,False
Adelie,35.3,19.6,188.8,2723.0,True,False,False,False,True
Adelie,35.9,20.0,189.3,3800.0,False,True,False,False,True
Adelie,39.9,19.2,193.0,4454.0,False,False,True,False,True
Chinstrap,53.0,17.3,203.9,3785.0,False,True,False,False,True
Chinstrap,45.1,18.4,197.9,3528.0,False,True,False,True,False
Gentoo,46.6,13.3,214.0,4253.0,True,False,False,True,False
Gentoo,49.5,14.1,216.8,4012.0,True,False,False,True,False
Gentoo,51.4,16.5,219.1,5196.0,True,False,False,False,True
Chinstrap,46.2,20.2,199.0,3833.0,False,True,False,False,True
Gentoo,45.5,15.5,214.0,4815.0,True,False,False,False,True
Chinstrap,49.2,17.7,196.3,4111.0,False,True,False,False,True
Chinstrap,47.5,19.1,194.1,3580.0,False,True,False,False,True
Chinstrap,49.6,17.4,183.8,4028.0,False,True,False,False,True
Gentoo,46.8,13.9,215.5,4661.0,True,False,False,True,False
Gentoo,48.7,14.6,218.0,4302.0,True,False,False,True,False
Adelie,41.4,19.9,194.7,2578.0,True,False,False,False,True
Gentoo,44.0,14.4,210.7,5175.0,True,False,False,True,False
Gentoo,45.1,14.2,223.1,5030.0,True,False,False,False,True
Adelie,39.9,17.0,189.4,3603.0,True,False,False,False,True
Gentoo,47.2,14.8,220.9,5209.0,True,False,False,False,True
Adelie,40.4,19.1,196.3,2851.0,False,True,False,True,False
Chinstrap,46.3,17.0,182.4,3239.0,False,True,False,True,False
Adelie,36.2,16.3,190.0,3404.0,False,True,False,False,True
Adelie,40.0,19.0,195.8,2748.0,False,False,True,False,True
Adelie,40.0,16.6,186.1,4921.0,False,False,True,True,False
Adelie,40.7,18.7,198.5,4403.0,False,True,False,True,False
Adelie,39.1,17.3,186.1,3514.0,False,True,False,True,False
Chinstrap,54.3,18.6,202.7,3617.0,False,True,False,False,True
Adelie,37.8,18.3,187.4,3670.0,True,False,False,True,False
Adelie,41.8,17.3,192.4,3842.0,True,False,False,False,True
Gentoo,48.9,13.6,219.0,5207.0,True,False,False,True,False
Chinstrap,45.6,17.2,192.2,4012.0,False,True,False,False,True
Gentoo,41.1,15.4,221.6,4921.0,True,False,False,False,True
Chinstrap,47.8,17.3,208.5,3558.0,False,True,False,True,False
Adelie,35.2,18.2,194.0,3198.0,True,False,False,False,True
Adelie,39.2,18.6,186.6,3964.0,True,False,False,True,False
Chinstrap,51.9,18.8,193.0,4134.0,False,True,False,False,True
Gentoo,50.7,14.9,224.6,4760.0,True,False,False,False,True
Adelie,42.4,18.3,194.2,3681.0,False,False,True,True,False
Adelie,37.9,18.6,192.1,4454.0,False,True,False,False,True
Gentoo,44.5,14.3,225.0,5672.0,True,False,False,True,False
Adelie,37.8,19.0,197.1,3940.0,False,True,False,False,True
Gentoo,50.5,16.3,214.8,4752.0,True,False,False,True,False
Gentoo,47.5,13.8,205.4,5491.0,True,False,False,False,True
Chinstrap,50.5,16.9,181.7,3300.0,False,True,False,False,True
Adelie,33.6,16.5,195.8,4206.0,False,True,False,False,True
Adelie,39.2,18.8,185.5,3867.0,False,True,False,True,False
Chinstrap,48.9,18.0,199.3,4644.0,False,True,False,False,True
Adelie,34.8,18.1,186.9,3265.0,False,True,False,True,False
Adelie,43.9,17.6,188.9,3185.0,True,False,False,True,False
Adelie,39.9,19.3,198.3,3735.0,True,False,False,True,False
Gentoo,46.8,15.9,220.2,5548.0,True,False,False,True,False
Gentoo,48.3,14.6,224.0,5190.0,True,False,False,False,True
Adelie,44.7,17.9,189.5,3397.0,False,False,True,True,False
Adelie,41.2,19.7,199.8,3754.0,False,False,True,False,True
Gentoo,47.5,13.1,209.1,4925.0,True,False,False,False,True
Adelie,40.0,17.0,188.9,3440.0,True,False,False,True,False
Gentoo,49.5,15.9,228.1,5675.0,True,False,False,True,False
Adelie,37.6,17.1,195.6,2920.0,False,True,False,False,True
Chinstrap,47.5,18.5,197.0,3596.0,False,True,False,False,True
Adelie,37.3,19.1,191.3,3744.0,False,False,True,False,True
Adelie,38.3,17.2,187.3,4012.0,False,True,False,True,False
Gentoo,47.6,15.3,228.9,4053.0,True,False,False,False,True
Gentoo,51.9,15.1,231.2,4881.0,True,False,False,False,True
Adelie,39.3,18.3,195.2,3731.0,False,True,False,True,False
Adelie,37.4,16.8,195.0,3932.0,False,False,True,False,True
Adelie,37.1,17.0,199.8,3747.0,False,True,False,True,False
Chinstrap,48.6,19.2,194.3,3327.0,False,True,False,False,True
Adelie,40.6,15.5,191.8,4218.0,False,True,False,False,True
Gentoo,50.7,15.3,208.1,5273.0,True,False,False,False,True
Adelie,40.3,19.6,177.6,4335.0,True,False,False,False,True
Gentoo,47.0,14.3,219.3,5237.0,True,False,False,True,False
Adelie,39.8,17.4,192.8,2518.0,True,False,False,True,False
Chinstrap,47.0,19.1,195.6,3662.0,False,True,False,True,False
Adelie,37.3,18.0,185.9,3446.0,False,True,False,True,False
Gentoo,46.8,16.4,225.9,5112.0,True,False,False,False,True
Gentoo,51.5,14.9,218.4,5022.0,True,False,False,True,False
Adelie,40.6,18.2,188.1,4458.0,True,False,False,True,False
Adelie,34.5,18.0,189.0,3682.0,False,True,False,False,True
Adelie,37.8,18.6,188.6,3572.0,True,False,False,True,False
Adelie,40.7,19.2,184.0,3475.0,False,True,False,False,True
Adelie,43.6,16.2,200.6,3783.0,False,True,False,False,True
Chinstrap,45.4,21.6,196.5,4036.0,False,True,False,False,True
Adelie,37.9,18.0,183.9,4449.0,False,False,True,True,False
Adelie,39.8,18.8,179.7,3723.0,False,False,True,False,True
Adelie,40.6,19.4,187.7,3857.0,True,False,False,True,False
Adelie,37.1,19.2,188.1,4012.0,False,False,True,True,False
Gentoo,45.0,14.1,216.5,5542.0,True,False,False,False,True
Chinstrap,50.3,19.3,209.5,3528.0,False,True,False,True,False
Chinstrap,49.1,18.8,193.5,3591.0,False,True,False,True,False
Adelie,44.1,19.4,187.4,3009.0,False,True,False,True,False
Chinstrap,52.6,18.7,207.7,3848.0,False,True,False,False,True
Adelie,39.9,18.5,184.3,4187.0,False,True,False,False,True
Gentoo,44.0,14.6,204.4,4615.0,True,False,False,False,True
Adelie,42.8,15.4,184.7,3293.0,True,False,False,False,True
Gentoo,45.1,15.6,229.9,4522.0,True,False,False,True,False
Gentoo,49.0,15.9,210.2,5412.0,True,False,False,False,True
Gentoo,47.2,16.9,224.2,4813.0,True,False,False,True,False
Adelie,39.0,18.7,184.7,3558.0,False,True,False,True,False
Adelie,41.2,17.1,200.5,3266.0,False,True,False,False,True
Gentoo,43.3,15.0,224.7,5951.0,True,False,False,False,True
Adelie,35.2,19.4,185.0,4012.0,False,False,True,True,False
Gentoo,50.3,14.8,210.6,4652.0,True,False,False,False,True
Gentoo,47.0,14.4,215.4,5125.0,True,False,False,True,False
Gentoo,43.0,13.9,204.9,4636.0,True,False,False,False,True
Gentoo,49.2,15.7,219.3,4934.0,True,False,False,True,False
Adelie,39.7,20.6,196.2,3440.0,False,False,True,True,False
Adelie,37.0,17.9,186.1,4012.0,False,False,True,True,False
Adelie,34.7,17.3,196.5,3910.0,False,True,False,False,True
Chinstrap,47.7,18.9,204.1,3580.0,False,True,False,False,True
Gentoo,51.2,14.8,210.9,4342.0,True,False,False,True,False
Chinstrap,45.6,20.4,183.4,4000.0,False,True,False,False,True
Adelie,36.0,18.4,187.8,4170.0,True,False,False,True,False
Gentoo,44.3,16.2,222.4,4864.0,True,False,False,False,True
Gentoo,44.0,15.6,215.3,5316.0,True,False,False,True,False
Chinstrap,50.7,18.3,203.9,4035.0,False,True,False,True,False
Adelie,40.7,17.4,193.3,3598.0,False,False,True,True,False
Adelie,37.9,18.0,185.9,3570.0,False,True,False,False,True
Chinstrap,46.0,18.6,189.1,4442.0,False,True,False,False,True
Chinstrap,46.0,19.9,190.1,3864.0,False,True,False,False,True
Adelie,33.5,18.6,193.7,3724.0,True,False,False,False,True
Adelie,43.0,19.9,200.7,4012.0,True,False,False,True,False
Chinstrap,49.2,18.8,189.9,3102.0,False,True,False,True,False
Adelie,37.8,19.9,183.6,3254.0,False,True,False,True,False
Adelie,40.9,16.8,191.9,3090.0,False,False,True,False,True
Gentoo,49.8,14.4,222.4,5035.0,True,False,False,True,False
Gentoo,43.9,15.0,218.0,4799.0,True,False,False,False,True
Adelie,40.7,20.0,190.1,3843.0,False,True,False,True,False
Gentoo,44.3,15.7,213.7,5256.0,True,False,False,False,True
Adelie,35.3,17.8,190.2,4012.0,True,False,False,False,True
Gentoo,49.2,14.1,213.0,4244.0,True,False,False,True,False
Adelie,42.0,19.1,191.3,3607.0,False,False,True,False,True
Adelie,41.0,17.3,197.9,3637.0,False,True,False,True,False
Adelie,37.9,17.5,186.2,4259.0,True,False,False,False,True
Adelie,37.0,18.3,194.7,3727.0,False,False,True,False,True
Gentoo,49.7,16.4,216.5,5475.0,True,False,False,True,False
Chinstrap,43.5,19.8,187.7,4014.0,False,True,False,False,True
Adelie,38.5,19.0,185.4,4085.0,False,True,False,False,True
Gentoo,46.4,13.9,219.5,5282.0,True,False,False,False,True
Adelie,36.7,18.7,179.7,3912.0,False,True,False,False,True
Adelie,43.5,20.1,183.4,3290.0,False,True,False,False,True
Adelie,37.7,16.5,195.0,4337.0,False,False,True,False,True
Adelie,42.9,18.3,182.3,3678.0,False,False,True,False,True
Gentoo,43.1,13.6,215.7,4990.0,True,False,False,True,False
Adelie,41.3,17.4,183.0,3752.0,True,False,False,False,True
Gentoo,44.3,14.8,218.4,5255.0,True,False,False,True,False
Chinstrap,49.3,16.6,183.6,4185.0,False,True,False,False,True
Adelie,33.6,16.8,194.7,3842.0,False,True,False,False,True
Gentoo,48.6,12.5,215.8,5952.0,True,False,False,True,False
Gentoo,49.7,15.4,211.2,4012.0,True,False,False,True,False
Chinstrap,44.0,19.7,199.9,4079.0,False,True,False,False,True
Chinstrap,51.1,17.5,207.7,4030.0,False,True,False,False,True
Chinstrap,46.3,17.5,201.6,3891.0,False,True,False,True,False
Gentoo,48.3,14.9,234.9,4934.0,True,False,False,False,True
Adelie,36.0,18.7,193.4,3140.0,True,False,False,False,True
Adelie,36.6,19.8,187.5,4378.0,True,False,False,True,False
Gentoo,44.0,14.5,208.8,4827.0,True,False,False,False,True
Adelie,41.8,20.2,179.8,3733.0,True,False,False,True,False
Gentoo,48.0,15.8,219.0,4958.0,True,False,False,False,True
Adelie,38.4,17.5,190.3,3940.0,True,False,False,True,False
Gentoo,48.5,14.7,217.7,5594.0,True,False,False,False,True
Adelie,38.5,20.0,186.3,4233.0,False,False,True,True,False
Adelie,39.0,18.1,190.1,3507.0,True,False,False,False,True
Adelie,38.4,17.4,182.8,4012.0,True,False,False,True,False
Adelie,36.6,19.4,187.8,3470.0,False,False,True,False,True
Adelie,38.6,18.9,184.1,3218.0,True,False,False,True,False
Adelie,41.8,16.9,187.7,3926.0,False,False,True,False,True
Gentoo,47.0,14.9,219.9,5608.0,True,False,False,False,True
Chinstrap,50.7,18.2,201.8,3553.0,False,True,False,True,False
Gentoo,47.6,14.6,225.1,5303.0,True,False,False,False,True
Adelie,44.7,19.4,193.7,4012.0,False,True,False,False,True
Chinstrap,49.8,17.8,190.6,3815.0,False,True,False,False,True
Adelie,42.5,20.0,184.3,4012.0,False,False,True,False,True
Gentoo,43.7,16.5,220.3,4970.0,True,False,False,True,False
Gentoo,44.8,13.8,223.8,4395.0,True,False,False,False,True
Chinstrap,47.8,18.5,192.7,3667.0,False,True,False,False,True
Gentoo,48.2,13.6,219.4,5192.0,True,False,False,False,True
Adelie,40.7,18.2,201.5,4251.0,False,True,False,True,False
Adelie,31.7,18.1,180.7,3486.0,False,True,False,False,True
Chinstrap,42.6,19.8,192.5,3859.0,False,True,False,True,False
Adelie,35.4,18.4,183.0,3170.0,True,False,False,False,True
Gentoo,44.3,14.8,235.8,4012.0,True,False,False,True,False
Adelie,40.7,19.4,190.8,3407.0,True,False,False,True,False
Gentoo,43.2,15.7,207.3,5305.0,True,False,False,False,True
Chinstrap,50.7,20.2,194.8,3542.0,False,True,False,True,False
Adelie,36.4,19.0,179.5,3856.0,False,False,True,True,False
Adelie,38.6,18.6,175.8,3549.0,False,True,False,False,True
Chinstrap,47.2,19.9,198.1,2884.0,False,True,False,True,False
Gentoo,46.0,15.5,229.8,5033.0,True,False,False,True,False
